type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
0,77.3263,61.8752,69.6007,7.72553,14.2955,11.9786,13.1371,1.15845,765.293,349.073,416.22,-6.97458,-2.29484,4.67974,2.77712,1.50882,-1.2683,34.1957,151.041,102.142,126.592,24.4492,16.0632,6.51433,11.2888,4.77446,644.757,570.719,74.0373,-3.9568,-2.18634,1.77046,-3.82885,-1.34967,2.47918
0,135.668,113.191,124.43,11.2385,14.6491,11.2747,12.9619,1.68718,228.825,199.012,29.8128,0.585668,-1.04376,-1.62942,0.125761,2.21785,2.09209,152.27,137.922,46.7006,92.3113,45.6107,20.4791,10.3824,15.4308,5.04835,171.599,94.0546,77.5446,-1.22145,-0.100745,1.12071,-1.53759,-0.782732,0.75486
0,88.6566,72.6726,80.6646,7.99199,4.38391,1.22559,2.80475,1.57916,296.127,233.327,62.8,-1.02638,1.72389,2.75027,-1.26888,-1.06167,0.207211,125.719,273.191,176.263,224.727,48.4636,20.5359,4.69404,12.615,7.92095,358.628,279.078,79.5508,1.75364,0.680457,-1.07318,4.36315,1.66458,-2.69857
0,112.148,87.7984,99.973,12.1746,14.9128,10.6637,12.7883,2.12457,143.137,118.911,24.2256,-0.711227,0.595379,1.30661,-0.155632,-1.66929,-1.51365,49.217,93.6881,45.9086,69.7983,23.8898,10.6335,-0.669992,4.98175,5.65174,197.924,172.773,25.1515,-1.78256,-1.5555,0.227059,0.0987272,1.52459,1.42586
0,94.6537,45.8452,70.2494,24.4042,16.5563,16.5563,16.5563,1.06624e-06,112.972,72.3397,40.6324,1.02775,-0.0695874,-1.09734,-4.82836,-2.90848,1.91988,89.0012,150.336,53.4394,101.888,48.4484,24.1948,16.3589,20.2769,3.91793,161.373,108.562,52.8116,-0.718893,-0.3046,0.414293,-0.189235,0.167496,0.356731
0,102.132,39.5057,70.8186,31.3129,4.7917,-2.38915,1.20128,3.59043,329.924,267.111,62.8133,0.684104,2.00262,1.31852,2.40128,0.14195,-2.25933,65.7492,144.518,112.949,128.734,15.7847,26.1976,20.6067,23.4021,2.79548,188.561,142.748,45.8134,-2.15554,-0.429945,1.7256,-4.92731,-2.94861,1.9787
0,91.8176,54.9085,73.3631,18.4545,10.4447,8.31553,9.38014,1.06461,256.25,236.5,19.75,-2.20631,-1.83787,0.368432,-3.1411,-2.86413,0.276971,168.005,183.161,95.9248,139.543,43.6181,12.3029,5.24434,8.77365,3.5293,696.583,421.764,274.82,-4.29778,-1.77043,2.52735,1.43039,2.56646,1.13608
0,152.137,28.6244,90.3808,61.7564,13.7918,9.38296,11.5874,2.20441,278.476,184.015,94.4609,2.32327,1.33522,-0.988058,2.0984,-0.955723,-3.05413,44.3218,146.797,126.583,136.69,10.107,16.0787,12.2015,14.1401,1.93863,434.213,420.449,13.7648,-2.60078,-1.78862,0.81216,2.49084,1.7945,-0.696347
0,114.567,49.4934,82.0301,32.5367,11.5418,-3.67041,3.9357,7.60611,231.464,116.966,114.497,1.03603,-0.892164,-1.92819,1.18078,2.3213,1.14052,70.1265,140.514,104.474,122.494,18.0198,18.0472,8.98965,13.5184,4.52877,653.876,623.358,30.5188,-3.41491,-2.31017,1.10474,-2.22749,-1.11856,1.10893
0,156.547,35.788,96.1674,60.3795,14.6175,8.71071,11.6641,2.95342,870.316,614.664,255.651,-0.419776,-2.54177,-2.122,2.43188,0.418281,-2.01359,31.3796,73.0369,51.0969,62.0669,10.97,17.213,13.9648,15.5889,1.62412,97.5005,68.514,28.9865,2.00993,0.384717,-1.62522,0.00148225,2.37365,2.37217
0,87.8231,53.6026,70.7129,17.1103,11.3703,9.53736,10.4538,0.916467,113.836,71.4815,42.3544,-1.55762,-0.00188674,1.55573,-1.70619,0.667891,2.37408,109.386,79.1372,48.3123,63.7247,15.4125,11.7231,5.65117,8.68713,3.03596,219.059,124.824,94.2342,-3.78649,-1.29002,2.49647,-5.07956,-3.11287,1.96669
0,114.33,99.1752,106.753,7.57752,9.21608,5.57672,7.3964,1.81968,573.224,215.385,357.838,5.87431,1.32639,-4.54792,-2.87952,0.124967,3.00448,54.3869,140.944,93.4019,117.173,23.771,19.5488,11.4453,15.4971,4.05175,223.664,141.015,82.6491,2.53326,0.616584,-1.91667,5.905,2.8615,-3.04349
0,120.357,90.3026,105.33,15.0271,16.6619,15.19,15.926,0.735948,147.828,127.63,20.1983,-1.43224,-0.625744,0.806499,-1.21865,-3.13349,-1.91485,123.949,231.421,100.599,166.01,65.4106,23.8579,1.16038,12.5091,11.3488,249.491,178.916,70.5748,0.743565,0.385181,-0.358385,-1.09624,0.498816,1.59505
0,77.2662,48.5501,62.9081,14.3581,16.3323,14.2856,15.309,1.02337,203.059,185.319,17.7401,-1.06906,-1.73977,-0.670715,-2.67729,-2.73924,-0.0619488,65.0308,100.982,32.5636,66.773,34.2094,13.1113,0.178879,6.64508,6.4662,147.841,69.5041,78.3364,1.73438,0.268023,-1.46636,-2.91354,-0.583072,2.33047
0,150.081,98.9676,124.524,25.5566,7.05344,7.05344,7.05344,0,156.96,129.448,27.5124,0.113966,-0.274801,-0.388767,3.36244,2.33311,-1.02933,138.292,88.1058,36.8998,62.5028,25.603,13.6152,5.03081,9.32303,4.29222,152.748,98.9931,53.7551,2.39713,1.02815,-1.36898,-4.53954,-2.18562,2.35392
0,97.641,44.8792,71.2601,26.3809,16.3645,9.75895,13.0617,3.30276,119.497,78.8927,40.6045,0.566945,-0.425343,-0.992289,-2.38005,0.407577,2.78763,216.09,165.505,135.409,150.457,15.048,24.0739,20.3448,22.2093,1.86458,181.73,152.088,29.6424,-1.29775,-0.000676705,1.29707,-3.35374,-0.219051,3.13469
0,152.341,56.0383,104.189,48.1512,8.5778,3.51253,6.04516,2.53264,158.417,109.111,49.3055,0.513251,0.30095,-0.212301,-1.70565,1.4178,3.12345,37.6209,121.799,69.032,95.4157,26.3838,33.1194,20.8355,26.9775,6.14192,330.588,300.676,29.9118,2.27443,1.81049,-0.463939,-2.45225,-1.53401,0.918245
0,151.593,127.341,139.467,12.1263,16.5496,12.3446,14.4471,2.10249,371.569,349.783,21.7861,-2.75435,-1.56935,1.185,-0.985999,-2.96118,-1.97519,74.6603,272.383,231.019,251.701,20.682,27.9701,20.9136,24.4419,3.52825,637.951,592.185,45.7661,-2.92781,-1.49921,1.42861,-1.15684,0.276734,1.43357
0,96.2802,58.4185,77.3493,18.9309,6.18479,4.97553,5.58016,0.604629,221.353,156.407,64.9452,0.575013,-1.32889,-1.9039,3.64611,1.27053,-2.37558,84.4462,71.6829,47.1283,59.4056,12.2773,15.4903,9.61317,12.5517,2.93857,495.406,478.903,16.5028,-3.55923,-2.77604,0.783189,0.608251,-1.49366,-2.10192
0,174.394,119.374,146.884,27.51,13.4208,10.9852,12.203,1.21781,257.415,213.502,43.9134,-1.96088,-0.917401,1.04348,-0.812906,1.80442,2.61733,39.3313,189.821,88.2223,139.022,50.7993,21.2754,5.78659,13.531,7.7444,918.217,378.335,539.882,4.71229,1.658,-3.05429,-2.29893,-1.36513,0.933803
0,251.381,115.231,183.306,68.0751,17.4107,11.6918,14.5512,2.85945,621.175,337.557,283.618,0.886311,-1.21908,-2.10539,-3.0973,-1.74891,1.3484,106.498,88.346,53.0783,70.7122,17.6339,15.5013,7.91884,11.71,3.79121,269.866,198.597,71.2692,-3.76329,-1.69063,2.07266,3.29568,0.203318,-3.09236
0,73.0376,53.3737,63.2057,9.83193,0.597357,-0.597357,0,0.597357,103.228,92.674,10.5542,0.555033,0.931585,0.376552,-0.213483,-1.67465,-1.46117,38.9504,125.512,28.6775,77.095,48.4175,16.2172,3.37266,9.79494,6.42228,191.82,129.154,62.6659,-1.84259,-1.10143,0.741163,1.23895,1.27009,0.0311399
0,72.9123,48.2066,60.5595,12.3528,5.33099,1.72741,3.5292,1.80179,108.666,86.1227,22.5432,-0.317524,0.888052,1.20558,-4.41702,-1.32792,3.08911,92.3933,189.034,136.097,162.565,26.4686,22.0347,16.0656,19.0502,2.98454,205.309,170.439,34.8704,1.05976,0.288348,-0.771416,0.729689,2.88381,2.15412
0,101.329,58.2801,79.8044,21.5243,8.24565,-2.49798,2.87383,5.37181,146.296,106.806,39.4892,-2.00506,-0.800488,1.20457,3.25485,0.756631,-2.49822,100.221,134.458,42.8987,88.6784,45.7796,27.6714,10.0832,18.8773,8.79408,147.793,96.7892,51.0036,-0.811247,-0.373336,0.437912,0.0996203,-2.53324,-2.63286
0,113.25,36.6697,74.9598,38.2901,10.3182,6.30487,8.31153,2.00666,193.462,152.452,41.0103,0.963152,1.33453,0.371381,2.00115,2.99058,0.989431,31.2667,114.202,71.1636,92.6828,21.5193,10.5528,2.34876,6.45079,4.10203,428.855,148.926,279.928,4.30837,1.05123,-3.25714,-2.33949,-0.88632,1.45317
0,125.302,105.374,115.338,9.96388,9.06686,9.06686,9.06686,1.19209e-07,450.146,439.789,10.3568,1.73378,2.0137,0.279918,1.27776,0.599207,-0.678556,59.8541,210.96,190.085,200.523,10.4378,56.0164,53.0938,54.5551,1.46134,325.994,212.491,113.503,3.29675,0.219404,-3.07734,-5.18129,-2.35247,2.82882
0,111.778,65.1693,88.4734,23.3042,8.53573,4.06985,6.30279,2.23294,202.996,100.282,102.714,1.65624,-0.506859,-2.1631,0.269696,-1.92974,-2.19944,58.6514,69.5266,46.7269,58.1267,11.3998,7.35342,3.65715,5.50528,1.84814,237.392,58.4724,178.92,-3.49978,-0.0543659,3.44541,-0.710069,1.53334,2.24341
0,85.5688,64.8954,75.2321,10.3367,16.9956,12.1377,14.5666,2.42895,104.239,89.765,14.4737,-1.43379,-0.587114,0.846678,-2.42615,-0.516405,1.90974,55.154,106.505,9.25108,57.8779,48.6268,17.6115,3.09199,10.3517,7.25974,114.824,65.6101,49.2139,0.528702,0.48393,-0.0447727,3.8508,1.45354,-2.39726
