type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,330.637,282.547,306.592,24.0449,10.3021,4.30513,7.30363,2.9985,641.195,569.378,71.8168,-0.527006,1.23013,1.75714,-3.36876,-1.4275,1.94126,293.628,331.079,76.5769,203.828,127.251,44.3958,-3.49281,20.4515,23.9443,1251.82,1120.2,131.622,2.57322,2.38858,-0.184637,0.537213,1.80368,1.26647
1,282.436,132.343,207.389,75.0464,14.1364,5.08391,9.61017,4.52626,804.226,368.561,435.665,1.26727,-1.17709,-2.44436,-1.27416,-0.922874,0.351286,250.624,574.148,292.193,433.171,140.978,111.581,79.4855,95.5334,16.0479,2220.78,464.221,1756.56,3.52498,0.310972,-3.21401,2.07422,3.07557,1.00136
1,377.52,310.055,343.788,33.7327,1.74961,0.0847043,0.917155,0.832451,573.185,508.474,64.7116,-0.324962,0.943428,1.26839,3.42827,2.30013,-1.12814,82.4671,519.814,370.733,445.274,74.5407,28.0617,15.3424,21.702,6.35963,2607.16,446.565,2160.6,-4.11822,-0.0585803,4.05964,-2.04101,-1.09589,0.945117
1,536.667,258.688,397.677,138.99,13.9965,1.46612,7.7313,6.26518,695.46,505.097,190.363,0.115304,-0.719202,-0.834506,4.0465,1.87766,-2.16883,81.0858,282.043,28.7808,155.412,126.631,19.755,1.81562,10.7853,8.96969,902.947,515.835,387.112,-3.65152,-1.86912,1.7824,1.00478,-0.0817817,-1.08656
1,261.039,176.376,218.708,42.3317,22.2057,15.3881,18.7969,3.4088,481.234,319.428,161.806,-1.09234,0.923867,2.01621,4.44494,2.03703,-2.40792,284.527,504.94,327.698,416.319,88.6213,74.3525,47.1279,60.7402,13.6123,1563.06,424.804,1138.26,-3.385,-0.140562,3.24444,-0.180694,-0.975553,-0.79486
1,380.165,221.094,300.629,79.5354,13.1104,-9.22472,1.94283,11.1676,485.093,365.224,119.869,-0.318617,0.644308,0.962925,-1.87838,-0.935125,0.94325,59.8223,666.941,13.4068,340.174,326.767,90.4356,-54.8708,17.7824,72.6532,2246.03,1491.67,754.359,3.632,2.158,-1.47399,-3.98937,-1.7815,2.20788
1,219.322,104.866,162.094,57.228,4.52614,4.52615,4.52615,-9.53674e-07,238.657,165.001,73.6565,0.553604,-0.18707,-0.740674,-4.50564,-1.87714,2.62851,343.071,511.263,168.253,339.758,171.505,46.8416,29.4544,38.148,8.69358,1842.12,1484.91,357.208,-3.51748,-2.15433,1.36315,1.04736,0.621304,-0.42606
1,147.522,14.4122,80.9672,66.5551,2.3601,1.70656,2.03333,0.326771,212.875,145.644,67.2311,-1.04967,-1.19199,-0.142323,3.62014,1.37155,-2.2486,264.471,252.547,25.7599,139.153,113.394,35.5348,5.76336,20.6491,14.8857,809.72,323.006,486.714,3.61859,1.48297,-2.13562,-0.52012,-1.49792,-0.977802
1,732.05,150.701,441.375,290.675,46.0827,33.8593,39.971,6.11166,753.568,454.308,299.259,-0.466083,-0.224518,0.241564,-3.53563,-2.80462,0.73101,124.129,466.775,95.3526,281.064,185.711,50.3162,1.15102,25.7336,24.5826,1696.55,444.963,1251.59,-3.62657,-1.03119,2.59538,-3.20195,-0.30729,2.89466
1,296.34,104.659,200.5,95.8402,15.4693,-4.19948,5.63491,9.8344,1036.1,436.271,599.831,-3.93348,-1.41295,2.52053,-2.17863,0.898365,3.07699,136.014,370.971,111.369,241.17,129.801,48.2169,20.9328,34.5748,13.6421,1738.3,994.491,743.813,-4.52528,-2.09422,2.43106,2.33701,-0.282478,-2.61949
