type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,620.475,328.539,474.507,145.968,27.2771,16.5656,21.9213,5.35576,647.577,477.475,170.102,0.464565,-0.101872,-0.566437,4.8946,2.13191,-2.7627,193.099,806.701,686.89,746.795,59.9058,100.155,97.4999,98.8274,1.3275,2048.36,767.977,1280.39,-3.95348,-0.198737,3.75474,-1.60167,-0.87316,0.728507
1,240.779,88.3638,164.571,76.2075,9.77971,3.71794,6.74883,3.03088,393.872,258.526,135.347,-0.153558,1.02287,1.17643,1.69889,1.70556,0.00666649,352.447,790.32,563.228,676.774,113.546,61.6109,33.7595,47.6852,13.9257,2802.01,2405.26,396.746,3.86307,1.94061,-1.92246,-3.44209,-1.74681,1.69528
1,374.061,276.238,325.149,48.9112,7.13952,3.71653,5.42803,1.71149,404.073,335.222,68.8509,1.1221,0.247739,-0.87436,-5.05354,-3.11038,1.94315,230.271,709.278,594.935,652.106,57.1716,53.8382,37.5955,45.7169,8.12134,2144.54,690.516,1454.02,-4.26359,-0.334819,3.92877,2.84325,-0.0513406,-2.8946
1,138.868,13.6989,76.2836,62.5846,3.38595,3.38594,3.38594,2.6974e-06,460.833,344.782,116.051,-0.96066,-2.18908,-1.22842,-5.95857,-3.02703,2.93155,228.114,592.48,216.684,404.582,187.898,108.045,42.3768,75.2108,32.8341,2637.08,799.011,1838.07,4.26812,1.29718,-2.97094,2.16622,0.279447,-1.88677
1,833.709,189.144,511.426,322.283,16.3059,-13.8397,1.23309,15.0728,1755.69,528.084,1227.6,-2.2673,-0.254534,2.01277,-2.5533,0.372195,2.9255,91.9516,622.821,385.519,504.17,118.651,100.306,62.5252,81.4159,18.8906,3204.85,720.736,2484.11,4.62156,0.887532,-3.73403,-5.1059,-2.11341,2.99248
1,217.162,157.335,187.248,29.9135,2.59989,1.75881,2.17935,0.420538,495.212,424.259,70.9536,0.0507752,-1.45834,-1.50912,-1.41349,1.45937,2.87287,89.704,236.391,10.8701,123.63,112.76,19.9358,-2.1616,8.88709,11.0487,1528.14,1045.25,482.899,-4.95781,-2.82431,2.1335,1.45062,-0.76268,-2.2133
1,295.438,72.6561,184.047,111.391,4.14593,1.73023,2.93808,1.20785,500.385,388.257,112.128,1.26351,1.37798,0.114474,-1.90784,-0.641685,1.26616,207.638,447.331,157.648,302.489,144.842,80.9811,70.7866,75.8839,5.09728,2537.81,352.018,2185.8,-3.92263,-0.516496,3.40614,0.243442,2.97665,2.73321
1,357.595,75.8803,216.737,140.857,15.3441,8.26523,11.8047,3.53943,653.924,276.028,377.896,-0.92098,0.722294,1.64327,-1.60811,-2.92446,-1.31635,402.07,616.297,393.19,504.744,111.554,81.7406,56.9082,69.3244,12.4162,1719.95,1190.96,528.985,3.73948,1.50147,-2.23801,0.950341,0.492948,-0.457392
1,436.056,226.779,331.418,104.639,16.4045,7.25063,11.8275,4.57692,694.746,551.753,142.993,-0.2657,-1.09694,-0.831244,4.94434,2.52766,-2.41668,221.638,531.299,158.442,344.871,186.428,37.5926,-2.53727,17.5277,20.0649,2900.93,563.358,2337.57,4.29309,1.07275,-3.22034,0.825667,0.0608414,-0.764825
1,404.345,105.031,254.688,149.657,17.3872,1.35258,9.3699,8.01733,669.165,301.069,368.095,0.954935,-0.593796,-1.54873,-1.43646,0.541184,1.97764,107.505,393.345,2.84238,198.094,195.251,43.5268,1.66796,22.5974,20.9294,2257.64,1406.84,850.803,4.79968,2.64838,-2.1513,0.98922,-1.87822,-2.86744
1,463.192,274.833,369.012,94.1796,45.4522,39.1015,42.2769,3.17533,475.48,376.137,99.3429,-0.167888,0.16014,0.328028,-3.28649,-1.04994,2.23655,248.978,587.693,478.695,533.194,54.4987,84.4757,69.0124,76.744,7.73165,1526.28,697.645,828.639,-4.17065,-0.757018,3.41363,4.73807,2.02679,-2.71128
1,232.618,97.7089,165.164,67.4548,11.8497,2.92352,7.38662,4.4631,381.804,300.595,81.2095,0.580287,1.20579,0.625507,-2.11229,0.937724,3.05001,94.7654,866.852,194.547,530.699,336.152,68.9926,33.4681,51.2303,17.7623,3034.68,2199.03,835.646,3.65994,2.09956,-1.56038,-2.87709,-2.46261,0.414482
1,276.182,129.711,202.947,73.235,6.80604,6.80604,6.80604,9.53674e-07,528.626,444.411,84.2158,-0.879071,-1.42006,-0.54099,-2.016,0.135182,2.15118,95.8866,168.088,6.83706,87.4625,80.6255,18.2469,-1.08388,8.5815,9.66538,1562.32,1406.8,155.519,-4.74266,-3.47002,1.27264,-1.1603,0.647621,1.80792
1,580.68,390.326,485.503,95.1771,7.57262,5.62613,6.59937,0.973242,1009.61,813.151,196.46,-0.248517,1.1047,1.35321,0.773166,-0.245791,-1.01896,257.541,829.337,488.666,659.001,170.335,94.9343,47.4968,71.2155,23.7188,3710.94,3355,355.941,3.67531,2.31061,-1.3647,4.59342,2.09424,-2.49918
1,463.718,341.194,402.456,61.2619,13.8724,-10.8055,1.53347,12.3389,633.26,516.169,117.09,1.99267,0.735059,-1.25761,3.70113,0.574639,-3.12649,117.989,502.103,329.527,415.815,86.2878,77.2431,52.0714,64.6572,12.5859,1784.98,530.977,1254,-4.0843,-0.715981,3.36831,-0.251862,-2.46983,-2.21797
1,495.473,316.268,405.87,89.6025,66.3694,59.9105,63.14,3.22942,1129.5,764.479,365.017,-0.839338,1.24291,2.08225,5.19426,2.76978,-2.42449,146.797,602.178,342.256,472.217,129.961,80.9302,50.9823,65.9563,14.974,2472.92,2187.9,285.023,3.63444,2.21409,-1.42036,-0.551542,-0.370447,0.181096
1,529.76,268.538,399.149,130.611,26.8833,21.848,24.3657,2.51766,823.312,669.021,154.291,-0.511676,-1.10484,-0.593168,2.13552,2.88726,0.751742,129.902,590.171,280.794,435.483,154.688,96.1525,67.0565,81.6045,14.548,2483.02,512.219,1970.8,3.79678,0.560417,-3.23636,1.74402,-0.130938,-1.87496
1,622.95,158.279,390.614,232.335,2.50406,-2.50406,0,2.50406,724.47,482.321,242.149,-0.961937,-0.672494,0.289443,-2.25931,-2.04537,0.213935,283.338,474.599,363.907,419.253,55.3461,80.0708,63.7819,71.9264,8.14444,1261.13,548.17,712.964,3.99922,0.751827,-3.2474,-0.70998,2.05415,2.76413
1,245.13,97.0832,171.106,74.0233,21.3844,21.3844,21.3844,-1.3487e-06,1067.91,947.639,120.27,-1.32978,-2.39632,-1.06654,2.85584,1.8599,-0.99594,146.179,243.204,153.312,198.258,44.9457,20.2551,12.7815,16.5183,3.7368,266.971,218.535,48.4357,0.825136,0.441649,-0.383486,-0.12778,-1.53953,-1.41175
1,528.946,392.329,460.637,68.3087,6.21771,-0.682744,2.76748,3.45023,679.51,461.127,218.383,1.87551,0.0456894,-1.82982,1.06236,-0.371042,-1.4334,192.904,697.919,632.483,665.201,32.718,80.5084,66.3583,73.4333,7.07504,986.165,735.808,250.357,-3.16833,-0.444921,2.72341,-0.482367,2.58693,3.06929
1,367.898,157.007,262.453,105.445,4.30349,-4.30348,3.8147e-06,4.30349,716.814,319.12,397.694,2.64837,0.645852,-2.00252,1.92753,-1.17199,-3.09951,259.649,689.595,402.658,546.127,143.469,58.9041,35.8977,47.4009,11.5032,2654.29,1383.45,1270.83,4.45176,1.58054,-2.87122,4.08674,1.41198,-2.67476
1,492.849,279.452,386.151,106.699,4.42354,1.93515,3.17934,1.2442,504.186,386.608,117.578,-0.495683,-0.0479911,0.447691,-5.14348,-2.50761,2.63586,80.1208,504.987,157.464,331.225,173.761,80.0313,18.4217,49.2265,30.8048,1493.06,1304.45,188.606,2.42088,2.04662,-0.374257,1.79187,0.922177,-0.869691
1,388.535,239.401,313.968,74.5671,4.07536,-2.24094,0.917211,3.15815,503.141,318.608,184.534,-1.72722,-0.171676,1.55555,2.40299,2.3897,-0.0132828,58.305,545.924,149.932,347.928,197.996,50.3752,13.1762,31.7757,18.5995,2183.75,1446.44,737.318,-4.09202,-2.10297,1.98905,-1.99807,-1.53474,0.463335
1,437.397,238.43,337.913,99.4838,2.26066,-2.26067,-3.8147e-06,2.26067,601.048,343.766,257.282,1.41776,-0.185853,-1.60362,3.41679,0.486699,-2.93009,47.9417,398.968,160.327,279.648,119.321,58.4487,36.8531,47.6509,10.7978,1056.89,383.674,673.215,-3.24174,-0.826422,2.41532,-5.14849,-2.40863,2.73986
1,229.181,30.9467,130.064,99.1172,5.48744,-1.11569,2.18588,3.30156,475.223,313.537,161.685,-0.455579,-1.52692,-1.07134,-3.93631,-2.98585,0.950459,195.8,300.299,95.9335,198.116,102.183,41.1632,18.6942,29.9287,11.2345,893.616,411.737,481.88,3.59034,1.35798,-2.23236,0.923739,0.173252,-0.750487
1,1093,771.687,932.343,160.656,4.28397,-2.5042,0.889884,3.39409,1133.21,950.103,183.104,0.327437,-0.194874,-0.522311,-2.6731,-2.17291,0.500188,337.986,523.917,396.645,460.281,63.636,81.1485,70.101,75.6248,5.52377,2131.22,539.544,1591.68,-4.47159,-0.559479,3.91211,0.642732,1.64023,0.997498
1,346.825,129.026,237.925,108.899,7.30486,3.75582,5.53034,1.77452,458.821,349.546,109.275,0.852744,0.934125,0.0813804,3.3,0.466041,-2.83396,352.27,469.681,157.178,313.429,156.251,36.1461,11.8757,24.0109,12.1352,1667.29,662.071,1005.22,3.92725,1.37877,-2.54847,-1.93476,0.044962,1.97972
1,211.906,99.8746,155.891,56.0159,17.1485,14.134,15.6412,1.50728,644.082,378.926,265.157,3.77158,1.53511,-2.23647,-4.0037,-1.23755,2.76615,214.791,592.11,44.8829,318.496,273.613,93.6673,59.543,76.6052,17.0621,1272.33,992.366,279.964,-2.00574,-1.79966,0.206074,-2.85389,-0.521026,2.33287
1,624.826,305.842,465.334,159.492,0.886515,-0.886515,0,0.886515,722.34,562.058,160.282,-0.733453,-0.634085,0.0993685,-4.21904,-2.76869,1.45035,61.5009,294.364,7.4442,150.904,143.46,25.0019,-7.97954,8.51118,16.4907,2041.84,474.69,1567.15,4.89467,1.81272,-3.08195,2.34399,0.305889,-2.0381
1,315.52,69.4508,192.486,123.035,0.87717,-0.877165,2.6974e-06,0.877168,481.902,222.969,258.932,0.819692,-0.555619,-1.37531,-4.10359,-3.01689,1.0867,92.4133,173.244,4.06288,88.6532,84.5903,25.1027,2.09238,13.5975,11.5052,802.83,106.891,695.939,3.41292,0.616188,-2.79674,0.450891,-0.649319,-1.10021
1,604.712,230.726,417.719,186.993,18.9596,10.0563,14.5079,4.45163,704.51,505.29,199.22,0.994942,0.635975,-0.358966,-3.11375,-2.77483,0.338922,139.404,562.523,158.484,360.503,202.019,66.679,39.5769,53.1279,13.5511,2186.04,1538.74,647.298,3.96181,2.12974,-1.83207,2.24002,0.993336,-1.24669
1,256.929,4.95503,130.942,125.987,8.31869,-2.71793,2.80038,5.51831,260.036,133.893,126.143,0.187255,0.210861,0.0236063,2.03639,-0.209061,-2.24545,380.687,590.137,318.33,454.234,135.903,117.788,85.6043,101.696,16.0921,1766.92,1199.34,567.582,3.72973,1.62221,-2.10752,0.635653,2.61087,1.97521
1,655.413,249.965,452.689,202.724,43.8652,32.4111,38.1382,5.72705,1081.84,835.215,246.63,1.86755,1.22121,-0.64634,-2.53134,-1.35345,1.17789,176.181,517.143,98.2603,307.702,209.442,70.9661,-16.9688,26.9987,43.9675,2042.45,1382.35,660.1,-3.99531,-2.18274,1.81257,4.43096,1.52238,-2.90858
1,546.424,500.631,523.528,22.8964,10.6241,7.93497,9.27952,1.34455,658.338,632.786,25.5526,1.10915,0.635128,-0.474018,1.51494,-0.932116,-2.44705,37.5478,455.224,220.591,337.907,117.317,50.8878,24.5246,37.7062,13.1816,3148.39,2716.38,432.01,-4.75071,-2.77344,1.97727,-0.622709,2.31618,2.93889
1,638.688,45.4651,342.076,296.611,17.5028,10.2537,13.8782,3.62454,1044.81,643.427,401.379,-0.427568,-1.24504,-0.817476,-1.04483,-0.647181,0.397648,106.554,598.717,426.465,512.591,86.1259,50.0387,20.2363,35.1375,14.9012,2546.77,1876.37,670.403,-4.71219,-1.97138,2.74081,0.537663,3.07527,2.53761
1,884.768,175.411,530.089,354.678,12.5977,10.9706,11.7841,0.813517,994.056,593.822,400.233,0.0164081,-0.485147,-0.501555,3.90359,2.2562,-1.64739,63.1356,639.116,226.229,432.672,206.444,85.1362,59.4894,72.3128,12.8234,2806.82,525.071,2281.75,3.7191,0.625353,-3.09375,-1.91506,-0.763612,1.15145
1,232.55,91.179,161.864,70.6854,14.6053,11.406,13.0057,1.59964,301.528,221.195,80.3325,-0.313189,-0.82946,-0.516271,3.33868,2.88206,-0.456612,122.041,594.494,154.021,374.257,220.236,65.6306,21.7769,43.7037,21.9269,1551.19,761.094,790.1,3.28444,1.33425,-1.95019,-2.34807,-0.380838,1.96723
1,416.46,271.395,343.928,72.5325,80.577,64.5476,72.5623,8.01466,561.392,368.031,193.361,-1.94758,-0.312025,1.63555,4.97759,3.08359,-1.894,357.45,753.116,525.237,639.176,113.94,94.0515,75.8814,84.9665,9.08509,2162.06,688.184,1473.88,3.61949,0.367883,-3.25161,0.848992,0.58193,-0.267062
1,306.856,213.898,260.377,46.4789,13.5947,7.17944,10.3871,3.20765,511.838,380.628,131.211,-0.770713,0.926961,1.69767,1.34322,-0.950285,-2.29351,166.561,388.448,189.589,289.018,99.4296,84.6296,62.7788,73.7042,10.9254,1429.5,620.278,809.222,-4.17534,-1.38946,2.78588,0.0805228,1.82143,1.74091
1,165.13,37.8469,101.489,63.6417,5.77894,-2.92143,1.42875,4.35019,383.176,118.672,264.504,-1.52893,0.573869,2.1028,0.881446,-0.981593,-1.86304,42.6633,170.8,22.6586,96.7291,74.0705,14.6826,1.36354,8.02307,6.65954,709.607,554.177,155.43,-3.80186,-2.43091,1.37095,-0.742171,0.908304,1.65048
1,500.138,145.417,322.777,177.361,18.1721,9.76445,13.9683,4.20382,506.554,327.127,179.427,-0.00760154,-0.15828,-0.150678,-1.83988,-1.36084,0.479037,165.958,902.073,401.007,651.54,250.533,109.101,54.5545,81.8276,27.2731,2427.41,1240.42,1186.99,-3.49413,-1.257,2.23714,3.56855,1.53131,-2.03724
1,246.066,110.509,178.287,67.7786,5.91985,2.36497,4.14241,1.77744,302.612,207.278,95.3337,1.43584,0.562427,-0.873416,0.800753,-0.0482995,-0.849053,329.92,590.315,215.689,403.002,187.313,106.444,68.9235,87.684,18.7605,2163.47,803.975,1359.49,-3.97748,-1.30712,2.67036,5.39245,2.66327,-2.72918
1,239.637,60.1666,149.902,89.7352,5.5858,-0.715063,2.43537,3.15043,322.759,204.642,118.117,-0.0552269,-0.830423,-0.775196,-5.02037,-2.37481,2.64556,176.887,262.775,71.002,166.889,95.8867,22.7396,2.10018,12.4199,10.3197,1053.45,594.654,458.798,4.1905,1.94327,-2.24723,-1.19181,-0.127193,1.06462
1,864.639,366.071,615.355,249.284,14.7837,14.7837,14.7837,-3.8147e-06,973.144,723.644,249.5,0.626146,0.584489,-0.0416575,-3.80756,-2.02445,1.78311,105.927,551.609,259.531,405.57,146.039,106.362,59.3197,82.8408,23.5211,2446.5,500.548,1945.95,-3.92895,-0.647656,3.28129,0.0331452,1.06817,1.03502
1,923.448,495.274,709.361,214.087,15.2079,0.201014,7.70447,7.50346,964.683,712.439,252.244,-0.680171,-0.0924994,0.587671,-4.83912,-2.54812,2.291,219.905,841.702,84.8175,463.26,378.442,117.395,64.5038,90.9496,26.4457,2064.9,509.857,1555.05,2.49556,0.404506,-2.09105,0.580694,0.862526,0.281832
1,376.887,305.717,341.302,35.585,10.5425,7.74325,9.1429,1.39965,467.993,384.25,83.7433,1.00435,-0.49593,-1.50028,-1.92956,-2.15042,-0.220859,112.627,303.063,74.476,188.77,114.294,18.9268,3.63703,11.2819,7.64488,1591.05,454.18,1136.87,4.51234,1.52449,-2.98785,-0.853877,0.914799,1.76868
1,239.163,91.8818,165.522,73.6405,3.77291,3.77292,3.77291,-1.3487e-06,450.59,346.704,103.886,0.491996,1.36987,0.87787,3.36747,2.42063,-0.946836,157.858,407.755,25.5323,216.644,191.111,67.0613,27.6882,47.3747,19.6865,3392.19,423.974,2968.21,-4.71941,-1.28446,3.43495,4.10649,1.94625,-2.16023
1,112.879,32.2649,72.5719,40.3071,3.68066,0.581313,2.13098,1.54967,262.32,221.223,41.097,-1.97361,-1.77963,0.193982,3.58614,2.23687,-1.34927,46.0329,139.501,23.4184,81.4595,58.0412,35.6265,1.69973,18.6631,16.9634,626.778,485.016,141.763,4.00277,2.46934,-1.53342,1.77321,-0.372947,-2.14615
1,493.052,47.6589,270.356,222.697,3.86655,-1.34919,1.25868,2.60787,800.894,573.44,227.455,-1.5902,-1.38419,0.206019,2.63795,0.569917,-2.06804,150.301,195.7,110.978,153.339,42.3614,20.6106,7.50159,14.0561,6.55451,541.248,445.838,95.4101,3.17801,1.72894,-1.44907,2.4062,1.13318,-1.27301
1,328.006,164.943,246.475,81.5314,10.1216,5.42632,7.77396,2.34764,689.09,375.728,313.362,1.03846,-0.983658,-2.02212,-3.28322,-1.1225,2.16071,107.993,314.009,161.349,237.679,76.3303,31.1019,15.2752,23.1885,7.91337,581.671,493.598,88.0732,1.89856,1.35891,-0.539644,-1.34092,1.53123,2.87215
1,294.689,14.3509,154.52,140.169,5.46733,-5.46732,2.6974e-06,5.46732,545.849,161.235,384.613,-1.37367,0.293766,1.66744,5.19901,2.49389,-2.70512,55.3431,346.438,82.4285,214.433,132.005,52.5705,8.44882,30.5097,22.0608,1085.36,616.103,469.259,-3.65541,-1.71549,1.93991,-1.406,-0.689055,0.716946
1,296.929,246.599,271.764,25.1648,9.38572,7.85727,8.62149,0.764226,302.562,274.862,27.7004,0.591836,0.147523,-0.444313,0.887424,-1.52926,-2.41669,255.218,624.813,433.549,529.181,95.6324,76.6806,55.9929,66.3368,10.3438,1580.86,864.978,715.886,3.77199,1.07043,-2.70156,-1.01447,1.47528,2.48975
1,173.174,23.449,98.3116,74.8627,1.88856,-1.88857,-5.3948e-06,1.88857,414.426,320.913,93.5131,1.1602,1.85184,0.691644,-1.32077,-2.06075,-0.739977,191.373,317.987,32.8339,175.411,142.577,35.3279,1.01093,18.1694,17.1585,1307.37,336.822,970.545,-3.87342,-1.2679,2.60553,-1.97087,0.755222,2.72609
1,405.496,145.564,275.53,129.966,15.0469,5.99107,10.519,4.52792,1495.61,1251.05,244.556,0.948217,2.1938,1.24559,3.45537,2.04129,-1.41408,41.5283,162.759,47.3775,105.068,57.6907,13.6774,-1.07598,6.3007,7.37668,300.371,176.939,123.432,-2.50274,-1.11075,1.392,-1.45596,-1.26956,0.186406
1,240.295,1.21725,120.756,119.539,5.55882,-5.55882,-2.6974e-06,5.55882,291.994,140.662,151.332,-1.27955,-0.566579,0.712971,-0.79422,-1.8639,-1.06968,477.026,804.655,499.269,651.962,152.693,77.5152,42.0084,59.7618,17.7534,3168.37,2683.14,485.231,-3.91546,-2.09255,1.82291,4.40957,1.336,-3.07357
1,620.186,356.786,488.486,131.7,10.9119,10.9119,10.9119,0,1126.97,509.341,617.632,1.93658,-0.29037,-2.22695,-3.39994,-2.71299,0.686945,70.6107,375.724,28.9573,202.341,173.383,21.2252,3.3225,12.2739,8.95137,1830.51,674.823,1155.69,4.45859,1.8742,-2.58439,1.64585,0.824583,-0.821262
1,340.934,107.328,224.131,116.803,7.53196,2.00846,4.77021,2.76175,838.969,394.877,444.093,-0.844004,1.16691,2.01091,0.85887,0.843444,-0.0154269,120.325,409.044,220.519,314.782,94.2626,32.3821,12.2347,22.3084,10.0737,1709.11,1308.32,400.796,4.22888,2.10282,-2.12607,0.64531,-2.38604,-3.03135
1,161.239,57.532,109.385,51.8533,15.4232,-3.66371,5.87972,9.54344,679.573,464.995,214.578,4.22354,2.12608,-2.09745,4.30472,1.78923,-2.51549,68.1568,218.169,41.5944,129.882,88.2876,32.8275,-9.50967,11.6589,21.1686,683.302,495.574,187.728,-3.39406,-2.01432,1.37975,1.49754,-1.43332,-2.93086
1,897.607,120.266,508.937,388.671,10.8143,2.98341,6.89884,3.91542,954.5,561.789,392.711,0.595415,0.451705,-0.14371,-2.7441,-1.72306,1.02104,42.8359,603.278,246.453,424.866,178.413,110.609,39.0832,74.8463,35.7631,1702.69,694.789,1007.91,-3.48346,-1.06735,2.41611,3.74097,1.7912,-1.94978
1,660.195,218.246,439.221,220.974,8.95464,-4.64929,2.15267,6.80196,1000.63,439.847,560.784,1.52988,-0.0531796,-1.58306,2.3452,2.55206,0.206863,254.766,544.975,489.899,517.437,27.5382,52.1534,40.9984,46.5759,5.57751,1199.28,534.156,665.121,-4.11476,-0.237684,3.87708,-0.321517,-1.29358,-0.972062
