type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,358.122,295.368,326.745,31.3773,19.3158,16.0502,17.683,1.63282,442.774,408.622,34.1521,-0.277755,-0.692363,-0.414608,-4.50133,-2.18995,2.31139,229.224,501.962,236.239,369.101,132.862,83.4345,62.4648,72.9497,10.4848,2330.16,1490.47,839.684,4.60246,2.07199,-2.53047,-1.07129,0.501598,1.57288
1,391.096,84.0047,237.551,153.546,9.67751,3.73973,6.70862,2.96889,439.967,241.556,198.411,-0.565548,0.18124,0.746788,3.31527,1.71089,-1.60438,556.417,664.64,583.21,623.925,40.715,72.3344,59.7518,66.0431,6.29133,1503.66,1336.75,166.911,-3.48225,-1.39419,2.08806,-3.91223,-1.27971,2.63252
1,226.06,23.3945,124.727,101.333,1.88484,-0.0105036,0.937167,0.94767,312.278,183.659,128.619,0.219102,0.937373,0.718271,4.29358,1.4059,-2.88768,322.747,581.313,279.961,430.637,150.676,80.1954,5.06508,42.6302,37.5651,1972.39,1495.63,476.753,-3.73213,-1.91636,1.81577,-1.81596,-1.45969,0.356268
1,137.984,92.2327,115.109,22.8758,5.29896,1.2631,3.28103,2.01793,701.791,203.464,498.328,4.94459,1.1708,-3.77379,-1.11598,1.6895,2.80548,173.904,381.999,46.303,214.151,167.848,48.4989,-7.05535,20.7218,27.7771,1239.91,699.095,540.82,3.68824,1.85146,-1.83678,0.823038,-0.71137,-1.53441
1,891.23,521.883,706.557,184.673,21.7593,1.46394,11.6116,10.1477,1282.33,790.799,491.53,-2.11789,-0.483355,1.63453,2.31414,0.0410653,-2.27307,146.529,697.562,9.56146,353.562,344.001,124.168,46.664,85.4158,38.7519,2338.53,1485.33,853.2,-3.6693,-2.1123,1.557,-4.77823,-2.90116,1.87708
1,445.538,228.942,337.24,108.298,0.95722,-0.95722,0,0.95722,1137.32,777.501,359.814,0.3927,-1.47769,-1.87039,-4.84453,-2.09774,2.74679,238.241,363.699,36.5597,200.129,163.57,67.4946,24.859,46.1768,21.3178,1465.39,623.747,841.644,4.12159,1.80024,-2.32136,0.394902,0.50067,0.105767
1,626.729,476.09,551.409,75.3198,6.49175,1.56475,4.02825,2.4635,1342.46,1169.4,173.057,-0.0897673,1.38402,1.47379,-0.875668,-1.41568,-0.540014,38.5472,611.994,260.868,436.431,175.563,87.1593,54.0012,70.5802,16.579,3011.54,732.27,2279.27,-4.35639,-1.10114,3.25525,0.088464,2.18305,2.09459
1,437.861,167.32,302.59,135.27,8.84584,4.81536,6.8306,2.01524,1167.44,793.401,374.036,0.0572507,-1.61853,-1.67578,4.96598,2.80204,-2.16394,88.1071,539.2,56.775,297.988,241.213,98.5443,-27.4781,35.5331,63.0112,2801.52,2067.03,734.489,-4.39919,-2.62458,1.77461,0.458152,-2.69548e-05,-0.458179
1,507.319,17.6498,262.485,244.835,10.6006,4.08101,7.34082,3.2598,1268.42,899.965,368.46,0.936527,1.9033,0.96677,-3.91682,-0.94753,2.96929,155.28,864.442,289.986,577.214,287.228,87.189,-50.8798,18.1546,69.0344,2824.65,1122.75,1701.9,3.74887,1.28453,-2.46434,2.63417,1.06822,-1.56595
1,273.16,72.1094,172.635,100.525,9.33735,-2.53993,3.39871,5.93864,488.22,231.467,256.754,0.786226,-0.803604,-1.58983,-1.10751,0.0875781,1.19509,222.031,445.264,290.72,367.992,77.2719,30.9746,16.0495,23.5121,7.46255,1619.15,1281.61,337.533,-4.07336,-1.9195,2.15386,-0.822559,-2.69482,-1.87226
1,802.971,247.316,525.143,277.828,34.9038,-2.76071,16.0715,18.8322,1524.6,855.855,668.747,-0.454659,1.07021,1.52487,-1.46732,-1.86862,-0.401295,68.6038,667.047,418.509,542.778,124.269,95.4298,53.5615,74.4956,20.9341,2525.75,972.412,1553.34,-4.40086,-1.18369,3.21717,0.317521,1.83683,1.51931
1,285.781,198.375,242.078,43.7032,0.87971,-0.87971,0,0.87971,585.211,540.178,45.0331,1.68659,1.44131,-0.245286,3.6637,1.97122,-1.69247,127.069,586.34,329.515,457.928,128.413,90.1987,64.7635,77.4811,12.7176,3051.87,1169.24,1882.63,-4.96453,-1.58739,3.37713,-2.99953,-1.25922,1.74032
1,385.643,336.847,361.245,24.3982,16.9704,14.9623,15.9663,1.00405,512.133,487.403,24.7301,-0.652716,-0.812352,-0.159636,-2.2448,-0.049354,2.19544,184.927,512.045,221.564,366.805,145.24,100.833,56.4707,78.6518,22.1811,1925.14,1450.77,474.374,3.90156,2.05027,-1.8513,5.68395,3.10009,-2.58385
1,413.508,327.81,370.659,42.8487,16.5243,9.62246,13.0734,3.45093,882.25,800.873,81.3776,-0.149336,-1.40497,-1.25563,2.24109,-0.718182,-2.95927,256.905,586.539,486.12,536.33,50.2097,81.1518,69.9767,75.5642,5.58753,1502.65,703.955,798.699,4.22128,0.762374,-3.45891,-1.0549,1.99938,3.05428
1,182.423,91.5016,136.962,45.4609,3.40605,3.40605,3.40605,-9.53674e-07,259.135,175.95,83.1848,0.475199,-0.737395,-1.21259,-1.06674,-2.4104,-1.34366,537.469,856.724,61.4866,459.105,397.619,119.107,-33.2304,42.9384,76.1688,2897.15,1849.52,1047.63,-3.69144,-2.0705,1.62095,-1.37151,1.00453,2.37604
1,412.869,313.017,362.943,49.9261,2.56373,-0.228432,1.16765,1.39608,706.474,656.173,50.3011,-1.0789,-1.19819,-0.119282,-3.37765,-0.487318,2.89033,214.824,569.694,347.788,458.741,110.953,98.6017,64.2657,81.4337,17.168,2288.34,933.81,1354.53,4.52637,1.33288,-3.19349,0.783055,2.92041,2.13735
1,130.624,53.6637,92.1437,38.48,2.4688,2.4688,2.4688,-1.3487e-06,550.422,471.208,79.2144,0.965242,2.31538,1.35014,-1.96111,1.14139,3.1025,131.481,542.51,85.2894,313.9,228.61,98.5306,60.0536,79.2921,19.2385,1754.27,1064.13,690.135,-3.65754,-1.88858,1.76897,-2.65337,-1.32949,1.32389
1,444.443,138.135,291.289,153.154,14.1635,-8.8533,2.6551,11.5084,1892.61,1008.35,884.264,0.525445,-1.91335,-2.43879,1.97402,-0.831921,-2.80594,56.4695,238.083,126.663,182.373,55.7099,26.6358,17.3423,21.989,4.64672,1420.96,1235.66,185.297,-4.47202,-2.6008,1.87121,0.171256,1.72935,1.55809
1,329.498,111.858,220.678,108.82,2.45666,-0.959133,0.748763,1.7079,633.675,488.845,144.831,-2.22565,-1.43314,0.792517,3.4737,2.91785,-0.555855,226.809,338.769,25.1721,181.971,156.799,22.9945,-7.71712,7.63867,15.3558,1300.78,780.339,520.445,-4.00401,-2.1351,1.86891,0.735231,0.00983811,-0.725393
1,410.379,235.746,323.063,87.3169,1.99303,0.160296,1.07666,0.916368,705.541,605.024,100.517,0.697099,1.24017,0.543075,-3.83696,-2.37478,1.46218,58.9318,418.493,158.387,288.44,130.053,46.1047,18.6831,32.3939,13.7108,1890.83,1152.71,738.126,-4.48337,-2.06208,2.42129,2.19765,0.674939,-1.52271
1,309.134,19.237,164.185,144.948,16.2687,-6.34287,4.96292,11.3058,833.366,429.244,404.122,0.068892,-1.61534,-1.68423,3.46377,0.933218,-2.53055,559.258,652.74,413.73,533.235,119.505,98.0988,72.6406,85.3697,12.7291,2456.57,570.554,1886.02,3.78978,0.338795,-3.45098,-0.751284,-2.18849,-1.43721
1,646.65,338.281,492.466,154.185,9.76296,2.22419,5.99358,3.76938,1015.85,609.622,406.227,-0.947024,0.676706,1.62373,1.84412,0.938038,-0.906078,313.165,729.232,306.921,518.076,211.155,82.7242,43.8601,63.2921,19.4321,3570.92,1405.86,2165.05,-4.67284,-1.65452,3.01833,-5.40603,-2.74707,2.65896
1,634.894,104.285,369.589,265.304,10.9744,6.10633,8.54035,2.43403,1082.52,539.637,542.888,0.417591,-0.925673,-1.34326,4.29555,1.898,-2.39755,214.616,650.487,313.867,482.177,168.31,51.6254,19.4241,35.5247,16.1006,2145.78,1391.46,754.315,3.90136,1.72113,-2.18023,1.34422,0.247639,-1.09658
1,375.151,178.491,276.821,98.3304,-2.02305e-05,-2.29279e-05,-2.15792e-05,1.3487e-06,1573.71,1472.59,101.122,-2.59334,-2.3556,0.23774,-2.71817,0.411364,3.12953,159.063,127.505,38.7324,83.1187,44.3864,10.7746,-0.580852,5.09685,5.6777,483.713,347.922,135.791,3.89272,2.11016,-1.78255,-1.61644,-2.15361,-0.53717
1,892.401,636.053,764.227,128.174,33.0257,27.2823,30.154,2.87167,1558.61,1239.65,318.96,0.497631,-1.06408,-1.56172,-0.332275,-1.3262,-0.993928,124.917,1152.77,936.343,1044.56,108.212,44.6647,17.0655,30.8651,13.7996,3575.22,1204.58,2370.63,-4.32547,-0.546041,3.77943,4.16189,1.58717,-2.57472
